droughtDate,droughtLvl,areaPct,fireName,county,acres,fireDate,countyList,countyCount
31/05/2005,D4,0,,,,,,
24/05/2005,D0,1.52,,,,,,
24/05/2005,D1,0.06,,,,,,
24/05/2005,D2,0,,,,,,
24/05/2005,D3,0,,,,,,
24/05/2005,D4,0,,,,,,
17/05/2005,D0,1.52,,,,,,
17/05/2005,D1,0.06,,,,,,
17/05/2005,D2,0,,,,,,
17/05/2005,D3,0,,,,,,
17/05/2005,D4,0,,,,,,
10/05/2005,D0,3,,,,,,
10/05/2005,D1,1.09,,,,,,
10/05/2005,D2,0,,,,,,
10/05/2005,D3,0,,,,,,
10/05/2005,D4,0,,,,,,
03/05/2005,D0,4.47,,,,,,
03/05/2005,D1,2.09,,,,,,
03/05/2005,D2,0,,,,,,
03/05/2005,D3,0,,,,,,
03/05/2005,D4,0,,,,,,
26/04/2005,D0,3.84,,,,,,
26/04/2005,D1,2.09,,,,,,
26/04/2005,D2,0,,,,,,
26/04/2005,D3,0,,,,,,
26/04/2005,D4,0,,,,,,
19/04/2005,D0,3.84,,,,,,
19/04/2005,D1,2.09,,,,,,
19/04/2005,D2,0,,,,,,
19/04/2005,D3,0,,,,,,
19/04/2005,D4,0,,,,,,
12/04/2005,D0,4.54,,,,,,
12/04/2005,D1,2.64,,,,,,
12/04/2005,D2,0.04,,,,,,
12/04/2005,D3,0,,,,,,
12/04/2005,D4,0,,,,,,
05/04/2005,D0,5.46,,,,,,
05/04/2005,D1,2.63,,,,,,
05/04/2005,D2,0.04,,,,,,
05/04/2005,D3,0,,,,,,
05/04/2005,D4,0,,,,,,
29/03/2005,D0,4.65,,,,,,
29/03/2005,D1,2.87,,,,,,
29/03/2005,D2,0.21,,,,,,
29/03/2005,D3,0,,,,,,
29/03/2005,D4,0,,,,,,
22/03/2005,D0,12.03,,,,,,
22/03/2005,D1,3,,,,,,
22/03/2005,D2,0.21,,,,,,
22/03/2005,D3,0,,,,,,
22/03/2005,D4,0,,,,,,
15/03/2005,D0,12.03,,,,,,
15/03/2005,D1,3,,,,,,
15/03/2005,D2,0.21,,,,,,
15/03/2005,D3,0,,,,,,
15/03/2005,D4,0,,,,,,
08/03/2005,D0,9.88,,,,,,
08/03/2005,D1,1.3,,,,,,
08/03/2005,D2,0,,,,,,
08/03/2005,D3,0,,,,,,
08/03/2005,D4,0,,,,,,
01/03/2005,D0,9.6,,,,,,
01/03/2005,D1,1.22,,,,,,
01/03/2005,D2,0,,,,,,
01/03/2005,D3,0,,,,,,
01/03/2005,D4,0,,,,,,
22/02/2005,D0,11.43,,,,,,
22/02/2005,D1,1.22,,,,,,
22/02/2005,D2,0,,,,,,
22/02/2005,D3,0,,,,,,
22/02/2005,D4,0,,,,,,
15/02/2005,D0,11.43,,,,,,
15/02/2005,D1,1.22,,,,,,
15/02/2005,D2,0,,,,,,
15/02/2005,D3,0,,,,,,
15/02/2005,D4,0,,,,,,
08/02/2005,D0,10.2,,,,,,
08/02/2005,D1,4.1,,,,,,
08/02/2005,D2,0,,,,,,
08/02/2005,D3,0,,,,,,
08/02/2005,D4,0,,,,,,
01/02/2005,D0,11.07,,,,,,
01/02/2005,D1,4.1,,,,,,
01/02/2005,D2,0,,,,,,
01/02/2005,D3,0,,,,,,
01/02/2005,D4,0,,,,,,
25/01/2005,D0,11.76,,,,,,
25/01/2005,D1,4.1,,,,,,
25/01/2005,D2,0.21,,,,,,
25/01/2005,D3,0,,,,,,
25/01/2005,D4,0,,,,,,
18/01/2005,D0,11.63,,,,,,
18/01/2005,D1,4.1,,,,,,
18/01/2005,D2,0.21,,,,,,
18/01/2005,D3,0,,,,,,
18/01/2005,D4,0,,,,,,
11/01/2005,D0,16.6,,,,,,
11/01/2005,D1,4.1,,,,,,
11/01/2005,D2,0.21,,,,,,
11/01/2005,D3,0,,,,,,
11/01/2005,D4,0,,,,,,
04/01/2005,D0,30.95,,,,,,
04/01/2005,D1,7.85,,,,,,
04/01/2005,D2,1.77,,,,,,
04/01/2005,D3,0,,,,,,
04/01/2005,D4,0,,,,,,
28/12/2004,D0,59.55,,,,,,
28/12/2004,D1,28.85,,,,,,
28/12/2004,D2,3.98,,,,,,
28/12/2004,D3,0,,,,,,
28/12/2004,D4,0,,,,,,
21/12/2004,D0,67.77,,,,,,
21/12/2004,D1,29.37,,,,,,
21/12/2004,D2,3.98,,,,,,
21/12/2004,D3,0,,,,,,
21/12/2004,D4,0,,,,,,
14/12/2004,D0,67.77,,,,,,
14/12/2004,D1,29.37,,,,,,
14/12/2004,D2,3.98,,,,,,
14/12/2004,D3,0,,,,,,
14/12/2004,D4,0,,,,,,
07/12/2004,D0,73.38,,,,,,
07/12/2004,D1,29.37,,,,,,
07/12/2004,D2,4.84,,,,,,
07/12/2004,D3,0,,,,,,
07/12/2004,D4,0,,,,,,
30/11/2004,D0,73.54,,,,,,
30/11/2004,D1,30.21,,,,,,
30/11/2004,D2,8.64,,,,,,
30/11/2004,D3,0,,,,,,
30/11/2004,D4,0,,,,,,
23/11/2004,D0,75.77,,,,,,
23/11/2004,D1,31.28,,,,,,
23/11/2004,D2,8.3,,,,,,
23/11/2004,D3,0,,,,,,
23/11/2004,D4,0,,,,,,
16/11/2004,D0,75.77,,,,,,
16/11/2004,D1,31.28,,,,,,
16/11/2004,D2,8.3,,,,,,
16/11/2004,D3,0,,,,,,
16/11/2004,D4,0,,,,,,
09/11/2004,D0,79.16,,,,,,
09/11/2004,D1,31.28,,,,,,
09/11/2004,D2,8.3,,,,,,
09/11/2004,D3,0,,,,,,
09/11/2004,D4,0,,,,,,
02/11/2004,D0,81.59,,,,,,
02/11/2004,D1,31.28,,,,,,
02/11/2004,D2,10.42,,,,,,
02/11/2004,D3,0,,,,,,
02/11/2004,D4,0,,,,,,
26/10/2004,D0,81.77,,,,,,
26/10/2004,D1,40.55,,,,,,
26/10/2004,D2,10.42,,,,,,
26/10/2004,D3,0,,,,,,
26/10/2004,D4,0,,,,,,
19/10/2004,D0,87.79,,,,,,
19/10/2004,D1,55.82,,,,,,
19/10/2004,D2,18.25,,,,,,
19/10/2004,D3,0,,,,,,
19/10/2004,D4,0,,,,,,
12/10/2004,D0,94.59,,,,,,
12/10/2004,D1,61.09,,,,,,
12/10/2004,D2,21.1,,,,,,
12/10/2004,D3,0,,,,,,
12/10/2004,D4,0,,,,,,
05/10/2004,D0,94.59,,,,,,
05/10/2004,D1,61.09,,,,,,
05/10/2004,D2,21.1,,,,,,
05/10/2004,D3,0,,,,,,
05/10/2004,D4,0,,,,,,
28/09/2004,D0,94.59,,,,,,
28/09/2004,D1,61.09,,,,,,
28/09/2004,D2,21.1,,,,,,
28/09/2004,D3,0,,,,,,
28/09/2004,D4,0,,,,,,
21/09/2004,D0,94.74,,,,,,
21/09/2004,D1,61.09,,,,,,
21/09/2004,D2,21.1,,,,,,
21/09/2004,D3,0,,,,,,
21/09/2004,D4,0,,,,,,
14/09/2004,D0,94.65,,,,,,
14/09/2004,D1,61.09,,,,,,
14/09/2004,D2,21.1,,,,,,
14/09/2004,D3,0,,,,,,
14/09/2004,D4,0,,,,,,
07/09/2004,D0,94.8,,,,,,
07/09/2004,D1,61.29,,,,,,
07/09/2004,D2,22.45,,,,,,
07/09/2004,D3,0,,,,,,
07/09/2004,D4,0,,,,,,
31/08/2004,D0,94.9,,,,,,
31/08/2004,D1,61.29,,,,,,
31/08/2004,D2,22.45,,,,,,
31/08/2004,D3,0,,,,,,
31/08/2004,D4,0,,,,,,
24/08/2004,D0,89.37,,,,,,
24/08/2004,D1,60.59,,,,,,
24/08/2004,D2,21.79,,,,,,
24/08/2004,D3,0,,,,,,
24/08/2004,D4,0,,,,,,
17/08/2004,D0,89.38,,,,,,
17/08/2004,D1,60.59,,,,,,
17/08/2004,D2,21.79,,,,,,
17/08/2004,D3,0,,,,,,
17/08/2004,D4,0,,,,,,
10/08/2004,D0,89.38,,,,,,
10/08/2004,D1,60.59,,,,,,
10/08/2004,D2,25.3,,,,,,
10/08/2004,D3,0,,,,,,
10/08/2004,D4,0,,,,,,
03/08/2004,D0,84.36,,,,,,
03/08/2004,D1,52.05,,,,,,
03/08/2004,D2,14.97,,,,,,
03/08/2004,D3,0,,,,,,
03/08/2004,D4,0,,,,,,
27/07/2004,D0,85.19,,,,,,
27/07/2004,D1,52.05,,,,,,
27/07/2004,D2,14.97,,,,,,
27/07/2004,D3,0,,,,,,
27/07/2004,D4,0,,,,,,
20/07/2004,D0,85.19,,,,,,
20/07/2004,D1,52.02,,,,,,
20/07/2004,D2,9.89,,,,,,
20/07/2004,D3,0,,,,,,
20/07/2004,D4,0,,,,,,
13/07/2004,D0,85.19,,,,,,
13/07/2004,D1,52.05,,,,,,
13/07/2004,D2,8.32,,,,,,
13/07/2004,D3,0,,,,,,
13/07/2004,D4,0,,,,,,
06/07/2004,D0,85.19,,,,,,
06/07/2004,D1,52.05,,,,,,
06/07/2004,D2,8.32,,,,,,
06/07/2004,D3,0,,,,,,
06/07/2004,D4,0,,,,,,
29/06/2004,D0,85.36,,,,,,
29/06/2004,D1,50.9,,,,,,
29/06/2004,D2,7.57,,,,,,
29/06/2004,D3,0,,,,,,
29/06/2004,D4,0,,,,,,
22/06/2004,D0,82.05,,,,,,
22/06/2004,D1,50.66,,,,,,
22/06/2004,D2,7.57,,,,,,
22/06/2004,D3,0,,,,,,
22/06/2004,D4,0,,,,,,
15/06/2004,D0,82.33,,,,,,
15/06/2004,D1,50.41,,,,,,
15/06/2004,D2,7.67,,,,,,
15/06/2004,D3,0,,,,,,
15/06/2004,D4,0,,,,,,
08/06/2004,D0,82.33,,,,,,
08/06/2004,D1,50.41,,,,,,
08/06/2004,D2,7.67,,,,,,
08/06/2004,D3,0,,,,,,
08/06/2004,D4,0,,,,,,
01/06/2004,D0,81.61,,,,,,
01/06/2004,D1,50.36,,,,,,
01/06/2004,D2,6.66,,,,,,
01/06/2004,D3,0,,,,,,
01/06/2004,D4,0,,,,,,
25/05/2004,D0,83.1,,,,,,
25/05/2004,D1,48.33,,,,,,
25/05/2004,D2,6.96,,,,,,
25/05/2004,D3,0,,,,,,
25/05/2004,D4,0,,,,,,
18/05/2004,D0,82.93,,,,,,
18/05/2004,D1,46.06,,,,,,
18/05/2004,D2,6.96,,,,,,
18/05/2004,D3,0,,,,,,
18/05/2004,D4,0,,,,,,
11/05/2004,D0,82.93,,,,,,
11/05/2004,D1,46.06,,,,,,
11/05/2004,D2,6.96,,,,,,
11/05/2004,D3,0,,,,,,
11/05/2004,D4,0,,,,,,
04/05/2004,D0,83.19,,,,,,
04/05/2004,D1,46.06,,,,,,
04/05/2004,D2,6.96,,,,,,
04/05/2004,D3,0,,,,,,
04/05/2004,D4,0,,,,,,
27/04/2004,D0,70.8,,,,,,
27/04/2004,D1,22.67,,,,,,
27/04/2004,D2,6.96,,,,,,
27/04/2004,D3,0,,,,,,
27/04/2004,D4,0,,,,,,
20/04/2004,D0,68.36,,,,,,
20/04/2004,D1,19.01,,,,,,
20/04/2004,D2,5.78,,,,,,
20/04/2004,D3,0,,,,,,
20/04/2004,D4,0,,,,,,
13/04/2004,D0,68.36,,,,,,
13/04/2004,D1,19.01,,,,,,
13/04/2004,D2,5.78,,,,,,
13/04/2004,D3,0,,,,,,
13/04/2004,D4,0,,,,,,
06/04/2004,D0,37.92,,,,,,
06/04/2004,D1,16.45,,,,,,
06/04/2004,D2,5.43,,,,,,
06/04/2004,D3,0,,,,,,
06/04/2004,D4,0,,,,,,
30/03/2004,D0,38.15,,,,,,
30/03/2004,D1,17.16,,,,,,
30/03/2004,D2,7.94,,,,,,
30/03/2004,D3,0,,,,,,
30/03/2004,D4,0,,,,,,
23/03/2004,D0,26,,,,,,
23/03/2004,D1,17.16,,,,,,
23/03/2004,D2,7.94,,,,,,
23/03/2004,D3,0,,,,,,
23/03/2004,D4,0,,,,,,
16/03/2004,D0,26,,,,,,
16/03/2004,D1,17.16,,,,,,
16/03/2004,D2,7.94,,,,,,
16/03/2004,D3,0,,,,,,
16/03/2004,D4,0,,,,,,
09/03/2004,D0,26,,,,,,
09/03/2004,D1,17.16,,,,,,
09/03/2004,D2,7.94,,,,,,
09/03/2004,D3,0,,,,,,
09/03/2004,D4,0,,,,,,
02/03/2004,D0,26,,,,,,
02/03/2004,D1,17.16,,,,,,
02/03/2004,D2,7.94,,,,,,
02/03/2004,D3,0,,,,,,
02/03/2004,D4,0,,,,,,
24/02/2004,D0,29.38,,,,,,
24/02/2004,D1,17.2,,,,,,
24/02/2004,D2,7.78,,,,,,
24/02/2004,D3,0,,,,,,
24/02/2004,D4,0,,,,,,
17/02/2004,D0,32.53,,,,,,
17/02/2004,D1,17.2,,,,,,
17/02/2004,D2,7.78,,,,,,
17/02/2004,D3,0,,,,,,
17/02/2004,D4,0,,,,,,
10/02/2004,D0,32.53,,,,,,
10/02/2004,D1,17.2,,,,,,
10/02/2004,D2,7.78,,,,,,
10/02/2004,D3,0,,,,,,
10/02/2004,D4,0,,,,,,
03/02/2004,D0,32.82,,,,,,
03/02/2004,D1,17.3,,,,,,
03/02/2004,D2,7.79,,,,,,
03/02/2004,D3,0,,,,,,
03/02/2004,D4,0,,,,,,
27/01/2004,D0,32.82,,,,,,
27/01/2004,D1,17.3,,,,,,
27/01/2004,D2,7.67,,,,,,
27/01/2004,D3,0,,,,,,
27/01/2004,D4,0,,,,,,
20/01/2004,D0,33.99,,,,,,
20/01/2004,D1,18.38,,,,,,
20/01/2004,D2,7.67,,,,,,
20/01/2004,D3,0,,,,,,
20/01/2004,D4,0,,,,,,
13/01/2004,D0,34.73,,,,,,
13/01/2004,D1,23.23,,,,,,
13/01/2004,D2,9.51,,,,,,
13/01/2004,D3,0,,,,,,
13/01/2004,D4,0,,,,,,
06/01/2004,D0,30.45,,,,,,
06/01/2004,D1,20.28,,,,,,
06/01/2004,D2,8.05,,,,,,
06/01/2004,D3,0,,,,,,
06/01/2004,D4,0,,,,,,
30/12/2003,D0,32.66,,,,,,
30/12/2003,D1,20.28,,,,,,
30/12/2003,D2,9.47,,,,,,
30/12/2003,D3,0,,,,,,
30/12/2003,D4,0,,,,,,
23/12/2003,D0,52.16,,,,,,
23/12/2003,D1,32.06,,,,,,
23/12/2003,D2,9.8,,,,,,
23/12/2003,D3,0.01,,,,,,
23/12/2003,D4,0,,,,,,
16/12/2003,D0,51.09,,,,,,
16/12/2003,D1,30.57,,,,,,
16/12/2003,D2,9.75,,,,,,
16/12/2003,D3,0.02,,,,,,
16/12/2003,D4,0,,,,,,
09/12/2003,D0,52.54,,,,,,
09/12/2003,D1,29.64,,,,,,
09/12/2003,D2,8.86,,,,,,
09/12/2003,D3,0.01,,,,,,
09/12/2003,D4,0,,,,,,
02/12/2003,D0,56.27,,,,,,
02/12/2003,D1,30.7,,,,,,
02/12/2003,D2,9.84,,,,,,
02/12/2003,D3,0,,,,,,
02/12/2003,D4,0,,,,,,
25/11/2003,D0,53.81,,,,,,
25/11/2003,D1,30.69,,,,,,
25/11/2003,D2,10.91,,,,,,
25/11/2003,D3,0,,,,,,
25/11/2003,D4,0,,,,,,
18/11/2003,D0,55.44,,,,,,
18/11/2003,D1,32.1,,,,,,
18/11/2003,D2,11.56,,,,,,
18/11/2003,D3,0.03,,,,,,
18/11/2003,D4,0,,,,,,
11/11/2003,D0,54.13,,,,,,
11/11/2003,D1,31.34,,,,,,
11/11/2003,D2,10.2,,,,,,
11/11/2003,D3,0,,,,,,
11/11/2003,D4,0,,,,,,
04/11/2003,D0,70.86,,,,,,
04/11/2003,D1,33.06,,,,,,
04/11/2003,D2,11.07,,,,,,
04/11/2003,D3,0,,,,,,
04/11/2003,D4,0,,,,,,
28/10/2003,D0,93.4,,,,,,
28/10/2003,D1,42.17,,,,,,
28/10/2003,D2,11.32,,,,,,
28/10/2003,D3,0.02,,,,,,
28/10/2003,D4,0,,,,,,
21/10/2003,D0,73.23,,,,,,
21/10/2003,D1,26.49,,,,,,
21/10/2003,D2,11.27,,,,,,
21/10/2003,D3,0,,,,,,
21/10/2003,D4,0,,,,,,
14/10/2003,D0,71.75,,,,,,
14/10/2003,D1,23.96,,,,,,
14/10/2003,D2,9.48,,,,,,
14/10/2003,D3,0,,,,,,
14/10/2003,D4,0,,,,,,
07/10/2003,D0,33.09,,,,,,
07/10/2003,D1,25.28,,,,,,
07/10/2003,D2,10.65,,,,,,
07/10/2003,D3,0,,,,,,
07/10/2003,D4,0,,,,,,
30/09/2003,D0,32.02,,,,,,
30/09/2003,D1,23.86,,,,,,
30/09/2003,D2,8.94,,,,,,
30/09/2003,D3,0,,,,,,
30/09/2003,D4,0,,,,,,
23/09/2003,D0,33.08,,,,,,
23/09/2003,D1,25.47,,,,,,
23/09/2003,D2,10.71,,,,,,
23/09/2003,D3,0,,,,,,
23/09/2003,D4,0,,,,,,
16/09/2003,D0,32.75,,,,,,
16/09/2003,D1,24.9,,,,,,
16/09/2003,D2,10.18,,,,,,
16/09/2003,D3,0,,,,,,
16/09/2003,D4,0,,,,,,
09/09/2003,D0,34.17,,,,,,
09/09/2003,D1,27.52,,,,,,
09/09/2003,D2,9.39,,,,,,
09/09/2003,D3,0.01,,,,,,
09/09/2003,D4,0,,,,,,
02/09/2003,D0,34.68,,,,,,
02/09/2003,D1,30.54,,,,,,
02/09/2003,D2,15.26,,,,,,
02/09/2003,D3,0,,,,,,
02/09/2003,D4,0,,,,,,
26/08/2003,D0,33.2,,,,,,
26/08/2003,D1,24.01,,,,,,
26/08/2003,D2,13.44,,,,,,
26/08/2003,D3,0.01,,,,,,
26/08/2003,D4,0,,,,,,
19/08/2003,D0,33.19,,,,,,
19/08/2003,D1,24.08,,,,,,
19/08/2003,D2,12.7,,,,,,
19/08/2003,D3,0,,,,,,
19/08/2003,D4,0,,,,,,
12/08/2003,D0,36.07,,,,,,
12/08/2003,D1,24.75,,,,,,
12/08/2003,D2,8.37,,,,,,
12/08/2003,D3,0.01,,,,,,
12/08/2003,D4,0,,,,,,
05/08/2003,D0,36.63,,,,,,
05/08/2003,D1,25.72,,,,,,
05/08/2003,D2,9.1,,,,,,
05/08/2003,D3,0.05,,,,,,
05/08/2003,D4,0,,,,,,
29/07/2003,D0,36.1,,,,,,
29/07/2003,D1,24.76,,,,,,
29/07/2003,D2,8.43,,,,,,
29/07/2003,D3,0.03,,,,,,
29/07/2003,D4,0,,,,,,
22/07/2003,D0,37.04,,,,,,
22/07/2003,D1,26.04,,,,,,
22/07/2003,D2,8.9,,,,,,
22/07/2003,D3,0.01,,,,,,
22/07/2003,D4,0,,,,,,
15/07/2003,D0,37.86,,,,,,
15/07/2003,D1,25.28,,,,,,
15/07/2003,D2,9.19,,,,,,
15/07/2003,D3,0,,,,,,
15/07/2003,D4,0,,,,,,
08/07/2003,D0,37.59,,,,,,
08/07/2003,D1,25.72,,,,,,
08/07/2003,D2,9.38,,,,,,
08/07/2003,D3,0,,,,,,
08/07/2003,D4,0,,,,,,
01/07/2003,D0,36.86,,,,,,
01/07/2003,D1,25.06,,,,,,
01/07/2003,D2,8.45,,,,,,
01/07/2003,D3,0.03,,,,,,
01/07/2003,D4,0,,,,,,
24/06/2003,D0,35.3,,,,,,
24/06/2003,D1,25.23,,,,,,
24/06/2003,D2,8.28,,,,,,
24/06/2003,D3,0.04,,,,,,
24/06/2003,D4,0,,,,,,
17/06/2003,D0,36.17,,,,,,
17/06/2003,D1,25.85,,,,,,
17/06/2003,D2,8.23,,,,,,
17/06/2003,D3,0.1,,,,,,
17/06/2003,D4,0,,,,,,
10/06/2003,D0,36.3,,,,,,
10/06/2003,D1,25.72,,,,,,
10/06/2003,D2,8.66,,,,,,
10/06/2003,D3,0,,,,,,
10/06/2003,D4,0,,,,,,
03/06/2003,D0,36.68,,,,,,
03/06/2003,D1,26.16,,,,,,
03/06/2003,D2,8.99,,,,,,
03/06/2003,D3,0,,,,,,
03/06/2003,D4,0,,,,,,
27/05/2003,D0,34.95,,,,,,
27/05/2003,D1,25.13,,,,,,
27/05/2003,D2,8.38,,,,,,
27/05/2003,D3,0,,,,,,
27/05/2003,D4,0,,,,,,
20/05/2003,D0,35.85,,,,,,
20/05/2003,D1,25.01,,,,,,
20/05/2003,D2,8.47,,,,,,
20/05/2003,D3,0,,,,,,
20/05/2003,D4,0,,,,,,
13/05/2003,D0,36.19,,,,,,
13/05/2003,D1,25.47,,,,,,
13/05/2003,D2,8.03,,,,,,
13/05/2003,D3,0,,,,,,
13/05/2003,D4,0,,,,,,
06/05/2003,D0,41.29,,,,,,
06/05/2003,D1,30.12,,,,,,
06/05/2003,D2,8.33,,,,,,
06/05/2003,D3,0,,,,,,
06/05/2003,D4,0,,,,,,
29/04/2003,D0,40.63,,,,,,
29/04/2003,D1,29.46,,,,,,
29/04/2003,D2,7.67,,,,,,
29/04/2003,D3,0,,,,,,
29/04/2003,D4,0,,,,,,
22/04/2003,D0,40.28,,,,,,
22/04/2003,D1,30.85,,,,,,
22/04/2003,D2,8.75,,,,,,
22/04/2003,D3,0.04,,,,,,
22/04/2003,D4,0,,,,,,
15/04/2003,D0,41.44,,,,,,
15/04/2003,D1,29,,,,,,
15/04/2003,D2,10.17,,,,,,
15/04/2003,D3,0.05,,,,,,
15/04/2003,D4,0,,,,,,
08/04/2003,D0,59.87,,,,,,
08/04/2003,D1,32.74,,,,,,
08/04/2003,D2,11.39,,,,,,
08/04/2003,D3,0.17,,,,,,
08/04/2003,D4,0,,,,,,
01/04/2003,D0,60.36,,,,,,
01/04/2003,D1,32.57,,,,,,
01/04/2003,D2,11.57,,,,,,
01/04/2003,D3,0.21,,,,,,
01/04/2003,D4,0,,,,,,
25/03/2003,D0,48.17,,,,,,
25/03/2003,D1,32.1,,,,,,
25/03/2003,D2,11.33,,,,,,
25/03/2003,D3,0.1,,,,,,
25/03/2003,D4,0,,,,,,
18/03/2003,D0,48.5,,,,,,
18/03/2003,D1,32.9,,,,,,
18/03/2003,D2,11.55,,,,,,
18/03/2003,D3,0.04,,,,,,
18/03/2003,D4,0,,,,,,
11/03/2003,D0,54.86,,,,,,
11/03/2003,D1,33.71,,,,,,
11/03/2003,D2,21.85,,,,,,
11/03/2003,D3,1.2,,,,,,
11/03/2003,D4,0,,,,,,
04/03/2003,D0,39.83,,,,,,
04/03/2003,D1,30.65,,,,,,
04/03/2003,D2,21.81,,,,,,
04/03/2003,D3,1.35,,,,,,
04/03/2003,D4,0,,,,,,
25/02/2003,D0,41.9,,,,,,
25/02/2003,D1,34.46,,,,,,
25/02/2003,D2,20.61,,,,,,
25/02/2003,D3,7.62,,,,,,
25/02/2003,D4,0,,,,,,
18/02/2003,D0,42.18,,,,,,
18/02/2003,D1,34.47,,,,,,
18/02/2003,D2,20.69,,,,,,
18/02/2003,D3,7.93,,,,,,
18/02/2003,D4,0,,,,,,
11/02/2003,D0,54.61,,,,,,
11/02/2003,D1,38.83,,,,,,
11/02/2003,D2,28.32,,,,,,
11/02/2003,D3,14.91,,,,,,
11/02/2003,D4,0,,,,,,
04/02/2003,D0,52.64,,,,,,
04/02/2003,D1,31.78,,,,,,
04/02/2003,D2,25.8,,,,,,
04/02/2003,D3,15.7,,,,,,
04/02/2003,D4,0,,,,,,
28/01/2003,D0,48.26,,,,,,
28/01/2003,D1,29.56,,,,,,
28/01/2003,D2,25.24,,,,,,
28/01/2003,D3,15.67,,,,,,
28/01/2003,D4,0,,,,,,
21/01/2003,D0,38.93,,,,,,
21/01/2003,D1,29.7,,,,,,
21/01/2003,D2,24.2,,,,,,
21/01/2003,D3,17.18,,,,,,
21/01/2003,D4,0,,,,,,
14/01/2003,D0,39.29,,,,,,
14/01/2003,D1,30.81,,,,,,
14/01/2003,D2,25.39,,,,,,
14/01/2003,D3,17.08,,,,,,
14/01/2003,D4,0,,,,,,
07/01/2003,D0,41.84,,,,,,
07/01/2003,D1,32.14,,,,,,
07/01/2003,D2,25.42,,,,,,
07/01/2003,D3,16.93,,,,,,
07/01/2003,D4,0,,,,,,
31/12/2002,D0,41.61,,,,,,
31/12/2002,D1,32.23,,,,,,
31/12/2002,D2,26.06,,,,,,
31/12/2002,D3,17.19,,,,,,
31/12/2002,D4,0,,,,,,
24/12/2002,D0,43.44,,,,,,
24/12/2002,D1,33.12,,,,,,
24/12/2002,D2,26.29,,,,,,
24/12/2002,D3,17.58,,,,,,
24/12/2002,D4,0,,,,,,
17/12/2002,D0,57.9,,,,,,
17/12/2002,D1,35.75,,,,,,
17/12/2002,D2,29.12,,,,,,
17/12/2002,D3,17.18,,,,,,
17/12/2002,D4,0,,,,,,
10/12/2002,D0,100,,,,,,
10/12/2002,D1,51.74,,,,,,
10/12/2002,D2,30.89,,,,,,
10/12/2002,D3,17.39,,,,,,
10/12/2002,D4,0,,,,,,
03/12/2002,D0,94.34,,,,,,
03/12/2002,D1,35.26,,,,,,
03/12/2002,D2,28.16,,,,,,
03/12/2002,D3,17.35,,,,,,
03/12/2002,D4,0,,,,,,
26/11/2002,D0,95.05,,,,,,
26/11/2002,D1,36.15,,,,,,
26/11/2002,D2,28.59,,,,,,
26/11/2002,D3,20.81,,,,,,
26/11/2002,D4,0,,,,,,
19/11/2002,D0,94.45,,,,,,
19/11/2002,D1,35.87,,,,,,
19/11/2002,D2,28.21,,,,,,
19/11/2002,D3,20.68,,,,,,
19/11/2002,D4,0,,,,,,
12/11/2002,D0,94.71,,,,,,
12/11/2002,D1,35.19,,,,,,
12/11/2002,D2,28.1,,,,,,
12/11/2002,D3,20.41,,,,,,
12/11/2002,D4,0,,,,,,
05/11/2002,D0,100,,,,,,
05/11/2002,D1,75.48,,,,,,
05/11/2002,D2,47.2,,,,,,
05/11/2002,D3,24.48,,,,,,
05/11/2002,D4,0,,,,,,
29/10/2002,D0,100,,,,,,
29/10/2002,D1,72.23,,,,,,
29/10/2002,D2,39.41,,,,,,
29/10/2002,D3,24.28,,,,,,
29/10/2002,D4,0,,,,,,
22/10/2002,D0,100,,,,,,
22/10/2002,D1,72.01,,,,,,
22/10/2002,D2,39.65,,,,,,
22/10/2002,D3,23.89,,,,,,
22/10/2002,D4,0,,,,,,
15/10/2002,D0,100,,,,,,
15/10/2002,D1,70.48,,,,,,
15/10/2002,D2,39.6,,,,,,
15/10/2002,D3,23.64,,,,,,
15/10/2002,D4,0,,,,,,
08/10/2002,D0,100,,,,,,
08/10/2002,D1,70.73,,,,,,
08/10/2002,D2,39.66,,,,,,
08/10/2002,D3,23.64,,,,,,
08/10/2002,D4,0,,,,,,
01/10/2002,D0,93.88,,,,,,
01/10/2002,D1,51.75,,,,,,
01/10/2002,D2,38.19,,,,,,
01/10/2002,D3,23.61,,,,,,
01/10/2002,D4,0,,,,,,
24/09/2002,D0,94.5,,,,,,
24/09/2002,D1,56.14,,,,,,
24/09/2002,D2,39.64,,,,,,
24/09/2002,D3,23.98,,,,,,
24/09/2002,D4,0,,,,,,
17/09/2002,D0,94.23,,,,,,
17/09/2002,D1,55.61,,,,,,
17/09/2002,D2,39.39,,,,,,
17/09/2002,D3,23.92,,,,,,
17/09/2002,D4,0,,,,,,
10/09/2002,D0,94.9,,,,,,
10/09/2002,D1,55.24,,,,,,
10/09/2002,D2,40.45,,,,,,
10/09/2002,D3,23.63,,,,,,
10/09/2002,D4,0,,,,,,
03/09/2002,D0,94.72,,,,,,
03/09/2002,D1,56.36,,,,,,
03/09/2002,D2,39.93,,,,,,
03/09/2002,D3,22.95,,,,,,
03/09/2002,D4,0,,,,,,
27/08/2002,D0,95.11,,,,,,
27/08/2002,D1,56.24,,,,,,
27/08/2002,D2,39.99,,,,,,
27/08/2002,D3,24.21,,,,,,
27/08/2002,D4,0,,,,,,
20/08/2002,D0,95.01,,,,,,
20/08/2002,D1,56.57,,,,,,
20/08/2002,D2,40.31,,,,,,
